ID,SMILES,Canonical SMILES,Sweet
197,COCC(=O)CO,COCC(=O)CO,True
198,OCC1OC(C(C1O)O)(CO)OC1OC(COC2OC(COC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C(C(C1O)O)O,OCC1OC(C(C1O)O)(CO)OC1OC(COC2OC(COC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C(C(C1O)O)O,True
199,COCC1OC(C(C1O)O)(CO)OC1OC(CO)C(C(C1O)O)O,COCC1OC(C(C1O)O)(CO)OC1OC(CO)C(C(C1O)O)O,True
200,COCC1OC(C(C1O)O)(CO)OC1OC(COC)C(C(C1O)O)O,COCC1OC(C(C1O)O)(CO)OC1OC(COC)C(C(C1O)O)O,True
201,COCC1OC(OC2(CO)OC(C(C2O)O)CO)C(C(C1OC)O)O,COCC1OC(OC2(CO)OC(C(C2O)O)CO)C(C(C1OC)O)O,True
202,COCC1OC(C(C1O)O)(COC)OC1OC(CO)C(C(C1O)O)O,COCC1OC(C(C1O)O)(COC)OC1OC(CO)C(C(C1O)O)O,True
203,COC1CC(O)C(C(O1)CO)O,COC1CC(O)C(C(O1)CO)O,True
204,COC1OC(CO)C(CC1O)O,COC1OC(CO)C(CC1O)O,True
205,COC1OC(CO)CC(C1O)O,COC1OC(CO)CC(C1O)O,True
206,COC1OC(C)C(C(C1O)O)O,COC1OC(C)C(C(C1O)O)O,True
207,COC1CC(O)C(C(O1)C)O,COC1CC(O)C(C(O1)C)O,False
208,COC1OC(C)C(CC1O)O,COC1OC(C)C(CC1O)O,False
209,COC1OC(C)CC(C1O)O,COC1OC(C)CC(C1O)O,False
210,ClCC1OC(C(C1O)O)(O)CO,ClCC1OC(C(C1O)O)(O)CO,True
211,COC1OC(CO)C(C(C1O)O)O,COC1OC(CO)C(C(C1O)O)O,True
212,OCC1OC(C(C1O)O)(CCl)OC1OC(CO)C(C(C1O)O)O,OCC1OC(C(C1O)O)(CCl)OC1OC(CO)C(C(C1O)O)O,True
213,ClCC1OC(C(C1O)O)(CCl)OC1OC(CO)C(C(C1O)O)O,ClCC1OC(C(C1O)O)(CCl)OC1OC(CO)C(C(C1O)O)O,True
214,CSCC1OC(C(C1O)O)(O)CSC,CSCC1OC(C(C1O)O)(O)CSC,True
215,OC(=O)CCC(C(=O)N)N,OC(=O)CCC(C(=O)N)N,True
216,NCC(=O)O,NCC(=O)O,True
217,NC(C(=O)O)Cc1c[nH]cn1,NC(C(=O)O)Cc1c[nH]cn1,True
218,CSCCC(C(=O)O)N,CSCCC(C(=O)O)N,True
219,OCC(C(=O)O)N,OCC(C(=O)O)N,True
220,CC(C(C(=O)O)N)O,CC(C(C(=O)O)N)O,True
221,COC(=O)C(C(=O)OC1CCCC1)NC(=O)C(CC(=O)O)N,COC(=O)C(C(=O)OC1CCCC1)NC(=O)C(CC(=O)O)N,True
222,COC(=O)C(C(=O)OC1CCCCC1)NC(=O)C(CC(=O)O)N,COC(=O)C(C(=O)OC1CCCCC1)NC(=O)C(CC(=O)O)N,True
223,COC(=O)C(C(=O)OC1C2(C)CCC(C1(C)C)C2)NC(=O)C(CC(=O)O)N,COC(=O)C(C(=O)OC1C2(C)CCC(C1(C)C)C2)NC(=O)C(CC(=O)O)N,True
224,CC(NC(=O)C(C)(C)C)NC(=O)C(CC(=O)O)N,CC(NC(=O)C(C)(C)C)NC(=O)C(CC(=O)O)N,True
225,CC(NC(=O)C(C1CC1)C1CC1)NC(=O)C(CC(=O)O)N,CC(NC(=O)C(C1CC1)C1CC1)NC(=O)C(CC(=O)O)N,True
226,CC(NC(=O)c1ccccc1)NC(=O)C(CC(=O)O)N,CC(NC(=O)c1ccccc1)NC(=O)C(CC(=O)O)N,True
227,CC(NC(=O)C1CCCCC1)NC(=O)C(CC(=O)O)N,CC(NC(=O)C1CCCCC1)NC(=O)C(CC(=O)O)N,True
228,CC(NC(=O)C1C(C)CCCC1C)NC(=O)C(CC(=O)O)N,CC(NC(=O)C1C(C)CCCC1C)NC(=O)C(CC(=O)O)N,True
229,CC(NC(=O)C1CC2CC1CC2)NC(=O)C(CC(=O)O)N,CC(NC(=O)C1CC2CC1CC2)NC(=O)C(CC(=O)O)N,True
230,COC(=O)C(NC(=O)C(NC(=O)Nc1ccc(cc1)C#N)CC(=O)O)Cc1ccccc1,COC(=O)C(NC(=O)C(NC(=O)Nc1ccc(cc1)C#N)CC(=O)O)Cc1ccccc1,True
231,N#Cc1ccc(cc1)N=C(NC1CCCCCCCC1)NCC(=O)O,N#Cc1ccc(cc1)N=C(NC1CCCCCCCC1)NCC(=O)O,True
232,COC(=O)C(C(=O)OC1C2(C)CCC(C1(C)C)C2)NC(=O)C(C(=O)O)N,COC(=O)C(C(=O)OC1C2(C)CCC(C1(C)C)C2)NC(=O)C(C(=O)O)N,True
233,N#Cc1ccc(cc1)NC(=O)NCC(=O)O,N#Cc1ccc(cc1)NC(=O)NCC(=O)O,True
234,O=C(Nc1ccc(cc1)N(=O)=O)NCC(=O)O,O=C(Nc1ccc(cc1)N(=O)=O)NCC(=O)O,True
235,O=C(Nc1ccc(cc1)N(=O)=O)NC(c1ccccc1)CC(=O)O,O=C(Nc1ccc(cc1)N(=O)=O)NC(c1ccccc1)CC(=O)O,False
236,Nc1cccc(c1)N(=O)=O,Nc1cccc(c1)N(=O)=O,True
237,COc1ccc(cc1N)N(=O)=O,COc1ccc(cc1N)N(=O)=O,True
238,CCOc1ccc(cc1N)N(=O)=O,CCOc1ccc(cc1N)N(=O)=O,True
239,CCCCOc1ccc(cc1N)N(=O)=O,CCCCOc1ccc(cc1N)N(=O)=O,True
240,O=N(=O)c1ccc(c(c1)N)F,O=N(=O)c1ccc(c(c1)N)F,True
241,O=N(=O)c1ccc(c(c1)N)Br,O=N(=O)c1ccc(c(c1)N)Br,True
242,O=N(=O)c1ccc(c(c1)N)I,O=N(=O)c1ccc(c(c1)N)I,True
243,O=N(=O)c1ccc(c(c1)N)C,O=N(=O)c1ccc(c(c1)N)C,True
244,C=COc1ccc(cc1N)N(=O)=O,C=COc1ccc(cc1N)N(=O)=O,True
245,CC(Oc1ccc(cc1N)N(=O)=O)C,CC(Oc1ccc(cc1N)N(=O)=O)C,True
246,O=N(=O)c1ccc(c(c1)N)O,O=N(=O)c1ccc(c(c1)N)O,True
247,O=C1NS(=O)(=O)c2c1cccc2N(=O)=O,O=C1NS(=O)(=O)c2c1cccc2N(=O)=O,False
248,O=C1NS(=O)(=O)c2c1ccc(c2)N(=O)=O,O=C1NS(=O)(=O)c2c1ccc(c2)N(=O)=O,False
249,O=C1NS(=O)(=O)c2c1c(ccc2)N(=O)=O,O=C1NS(=O)(=O)c2c1c(ccc2)N(=O)=O,False
250,O=C1NS(=O)(=O)c2c1cccc2N,O=C1NS(=O)(=O)c2c1cccc2N,True
251,O=C1c2ccccc2S(=O)(=O)N1C,O=C1c2ccccc2S(=O)(=O)N1C,False
252,O=N(=O)c1ccc2c(c1)S(=O)(=O)N(C2=O)C,O=N(=O)c1ccc2c(c1)S(=O)(=O)N(C2=O)C,False
253,CCN1C(=O)c2c(S1(=O)=O)c(ccc2)N(=O)=O,CCN1C(=O)c2c(S1(=O)=O)c(ccc2)N(=O)=O,False
254,CCN1C(=O)c2c(S1(=O)=O)cc(cc2)N(=O)=O,CCN1C(=O)c2c(S1(=O)=O)cc(cc2)N(=O)=O,False
255,CCN1C(=O)c2c(S1(=O)=O)ccc(c2)N(=O)=O,CCN1C(=O)c2c(S1(=O)=O)ccc(c2)N(=O)=O,False
256,Ic1ccc2c(c1)S(=O)(=O)NC2=O,Ic1ccc2c(c1)S(=O)(=O)NC2=O,False
257,Nc1ccc2c(c1)S(=O)(=O)NC2=O,Nc1ccc2c(c1)S(=O)(=O)NC2=O,True
258,COc1ccc2c(c1)S(=O)(=O)NC2=O,COc1ccc2c(c1)S(=O)(=O)NC2=O,False
259,CCOc1ccc2c(c1)S(=O)(=O)NC2=O,CCOc1ccc2c(c1)S(=O)(=O)NC2=O,False
260,Clc1ccc2c(c1)C(=O)NS2(=O)=O,Clc1ccc2c(c1)C(=O)NS2(=O)=O,False
261,COc1ccc2c(c1)C(=O)NS2(=O)=O,COc1ccc2c(c1)C(=O)NS2(=O)=O,False
262,O=C1NS(=O)(=O)c2c1c(N)ccc2,O=C1NS(=O)(=O)c2c1c(N)ccc2,True
263,COc1cccc2c1S(=O)(=O)NC2=O,COc1cccc2c1S(=O)(=O)NC2=O,False
264,ON=CC1=CCC(CC1)C(Cl)(C)C,ON=CC1=CCC(CC1)C(Cl)(C)C,False
265,ON=Cc1ccco1,ON=Cc1ccco1,True
266,ON=Cc1ccc(o1)Cc1ccccc1,ON=Cc1ccc(o1)Cc1ccccc1,True
267,ON=CC1=CCCCCC1,ON=CC1=CCCCCC1,False
268,ON=CC1CCCCC1,ON=CC1CCCCC1,False
269,CC(=O)OC1C(Oc2c(C1=O)c(O)cc(c2)O)c1ccc(c(c1)O)O,CC(=O)OC1C(Oc2c(C1=O)c(O)cc(c2)O)c1ccc(c(c1)O)O,True
270,COc1ccc(cc1O)C1CC(=O)c2c(O1)cc(cc2O)O,COc1ccc(cc1O)C1CC(=O)c2c(O1)cc(cc2O)O,True
271,Oc1cc(O)c2c(c1)OC(C(C2=O)OC1OC(C)C(C(C1O)O)O)c1ccc(c(c1)O)O,Oc1cc(O)c2c(c1)OC(C(C2=O)OC1OC(C)C(C(C1O)O)O)c1ccc(c(c1)O)O,True
272,NC(=O)Nc1ccccc1C,NC(=O)Nc1ccccc1C,False
273,NC(=O)Nc1ccc(cc1)C,NC(=O)Nc1ccc(cc1)C,True
274,CCCOc1ccc(cc1)NC(=O)N,CCCOc1ccc(cc1)NC(=O)N,True
275,CCCNC(=O)Nc1ccc(cc1)N(=O)=O,CCCNC(=O)Nc1ccc(cc1)N(=O)=O,False
276,NC(=O)Nc1ccc(cc1)N(=O)=O,NC(=O)Nc1ccc(cc1)N(=O)=O,False
277,O=C(Nc1ccc(cc1)N(=O)=O)NC=CC(=O)O,O=C(Nc1ccc(cc1)N(=O)=O)NC=CC(=O)O,False
278,OC(=O)CCOC(=O)Nc1ccc(cc1)N(=O)=O,OC(=O)CCOC(=O)Nc1ccc(cc1)N(=O)=O,False
279,OC(=O)CCCNC(=O)c1ccc(cc1)N(=O)=O,OC(=O)CCCNC(=O)c1ccc(cc1)N(=O)=O,False
280,OC(=O)CCNC(=S)Nc1ccc(cc1)N(=O)=O,OC(=O)CCNC(=S)Nc1ccc(cc1)N(=O)=O,True
281,O=C(Cc1ccc(cc1)N(=O)=O)NCCC(=O)O,O=C(Cc1ccc(cc1)N(=O)=O)NCCC(=O)O,False
282,OC(=O)CCNNC(=O)c1ccc(cc1)N(=O)=O,OC(=O)CCNNC(=O)c1ccc(cc1)N(=O)=O,False
283,N#Cc1ccc(cc1)NC(=O)NCCC(=O)O,N#Cc1ccc(cc1)NC(=O)NCCC(=O)O,True
284,O=C(Nc1ccccc1)NCCC(=O)O,O=C(Nc1ccccc1)NCCC(=O)O,False
285,OC(=O)CCNC(=O)N,OC(=O)CCNC(=O)N,False
286,c1ccc[nH]1,c1ccc[nH]1,False
287,c1ncc[nH]1,c1ncc[nH]1,False
288,c1ccn[nH]1,c1ccn[nH]1,False
289,C1CCCNC1,C1CCCNC1,False
290,N1CCNCC1,N1CCNCC1,False
291,c1ccnnc1,c1ccnnc1,False
292,n1ccncc1,n1ccncc1,False
293,c1ccncn1,c1ccncn1,False
294,O=C1CC2OCC=C3C4C2C2N1c1ccccc1C12CCN(C1C4)C3,O=C1CC2OCC=C3C4C2C2N1c1ccccc1C12CCN(C1C4)C3,False
295,COc1cc2c(cc1OC)N1C3C42CCN2C4CC4C3C(CC1=O)OCC=C4C2,COc1cc2c(cc1OC)N1C3C42CCN2C4CC4C3C(CC1=O)OCC=C4C2,False
296,O=C(N1CCCCC1)C=CC=CC1CCC2C(C1)OCO2,O=C(N1CCCCC1)C=CC=CC1CCC2C(C1)OCO2,False
297,O=CC1C(C)(C)CCC2C1(COC(=O)C)C1C(O)CC3CC1(C(=O)O2)C(=O)C3C,O=CC1C(C)(C)CCC2C1(COC(=O)C)C1C(O)CC3CC1(C(=O)O2)C(=O)C3C,False
298,CC(=O)OCC12C(CCC(C2C(=O)O)(C)C)OC(=O)C23C1C(O)CC(C2)C(C3=O)C,CC(=O)OCC12C(CCC(C2C(=O)O)(C)C)OC(=O)C23C1C(O)CC(C2)C(C3=O)C,False
299,COC(=O)C1C(C)(C)CCC2C1(COC(=O)C)C1C(O)CC3CC1(C(=O)O2)C(=O)C3C,COC(=O)C1C(C)(C)CCC2C1(COC(=O)C)C1C(O)CC3CC1(C(=O)O2)C(=O)C3C,False
300,CC[N](Cc1ccc(cc1)Cl)(CC(=O)Nc1c(C)cccc1C)CC,CC[N](Cc1ccc(cc1)Cl)(CC(=O)Nc1c(C)cccc1C)CC,False
301,ClC[N](CC(=O)Nc1c(C)cccc1C)(C)C,ClC[N](CC(=O)Nc1c(C)cccc1C)(C)C,False
302,ICCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,ICCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,False
303,ClCCCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,ClCCCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,False
304,ClCCCCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,ClCCCCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,False
305,ClCCCCCCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,ClCCCCCCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,False
306,ClCCCCCCCCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,ClCCCCCCCCCC[N](CC(=O)Nc1c(C)cccc1C)(C)C,False
307,O=C(C[N](Cc1ccc(cc1)Cl)(C)C)Nc1c(C)cccc1C,O=C(C[N](Cc1ccc(cc1)Cl)(C)C)Nc1c(C)cccc1C,False
308,O=C(C[N](CCc1ccc(cc1)Cl)(C)C)Nc1c(C)cccc1C,O=C(C[N](CCc1ccc(cc1)Cl)(C)C)Nc1c(C)cccc1C,False
309,O=C(C[N](CCCc1ccc(cc1)Cl)(C)C)Nc1c(C)cccc1C,O=C(C[N](CCCc1ccc(cc1)Cl)(C)C)Nc1c(C)cccc1C,False
310,CC[N](Cc1ccc(cc1)Cl)(CC(=O)Nc1c(C)cccc1C)C,CC[N](Cc1ccc(cc1)Cl)(CC(=O)Nc1c(C)cccc1C)C,False
311,COC1(CO)OCC(C(C1O)O)O,COC1(CO)OCC(C(C1O)O)O,True
312,OCC1(O)OCCC(C1O)O,OCC1(O)OCCC(C1O)O,True
313,CC1=C(C)OS(=O)(=O)NC1=O,CC1=C(C)OS(=O)(=O)NC1=O,True
314,CCC1=C(C)C(=O)NS(=O)(=O)O1,CCC1=C(C)C(=O)NS(=O)(=O)O1,True
315,O=C1NS(=O)(=O)OC=C1C,O=C1NS(=O)(=O)OC=C1C,True
316,OC(=O)c1ccc(c(c1)N)Cl,OC(=O)c1ccc(c(c1)N)Cl,False
317,OC(=O)c1ccccc1N,OC(=O)c1ccccc1N,True
318,O=N(=O)c1ccccc1N,O=N(=O)c1ccccc1N,False
319,OC(=O)CCNC(=O)Nc1ccc(cc1)C(=O)O,OC(=O)CCNC(=O)Nc1ccc(cc1)C(=O)O,False
320,N#CCCNC(=O)Nc1ccc(cc1)N(=O)=O,N#CCCNC(=O)Nc1ccc(cc1)N(=O)=O,False
321,CC1CCCC2(C1C1OC(=O)C(C1CC2)C)C,CC1CCCC2(C1C1OC(=O)C(C1CC2)C)C,False
322,OS(=O)(=O)c1cc2n(Nc3ccccc3)c(nc2c2c1cccc2)c1ccccc1,OS(=O)(=O)c1cc2n(Nc3ccccc3)c(nc2c2c1cccc2)c1ccccc1,False
323,ON=CC1=CCC(CC1)C(=C)C,ON=CC1=CCC(CC1)C(=C)C,True
324,ClC1C(O)[C@@](OC1CCl)(OC1OC(CO)C(O)C(O)C1O)CCl,ClCC1O[C@@](C(C1Cl)O)(CCl)OC1OC(CO)C(C(C1O)O)O,True
325,BrC1C(O)[C@@](OC1CCl)(OC1OC(CO)C(Cl)C(O)C1O)CCl,ClCC1O[C@@](C(C1Br)O)(CCl)OC1OC(CO)C(C(C1O)O)Cl,True
326,ClC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CCl)C(F)C1O)CCl,ClCC1O[C@@](C(C1F)O)(CCl)OC1OC(CO)C(C(C1O)O)Cl,True
327,BrC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CBr)C(Br)C1O)CBr,BrCC1O[C@@](C(C1Br)O)(CBr)OC1OC(CO)C(C(C1O)O)Br,True
328,ClC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CCl)C(Cl)C1O)CCl,ClCC1O[C@@](C(C1Cl)O)(CCl)OC1OC(CO)C(C(C1O)O)Cl,True
329,ClC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CO)C(Cl)C1O)CCl,OCC1O[C@@](C(C1Cl)O)(CCl)OC1OC(CO)C(C(C1O)O)Cl,True
330,BrC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CBr)C(O)C1O)CBr,BrCC1O[C@@](C(C1O)O)(CBr)OC1OC(CO)C(C(C1O)O)Br,True
331,FC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CF)C(O)C1O)CF,FCC1O[C@@](C(C1O)O)(CF)OC1OC(CO)C(C(C1O)O)F,True
332,IC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CI)C(O)C1O)CI,ICC1O[C@@](C(C1O)O)(CI)OC1OC(CO)C(C(C1O)O)I,True
333,ClC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CO)C(O)C1O)CCl,OCC1O[C@@](C(C1O)O)(CCl)OC1OC(CO)C(C(C1O)O)Cl,True
334,ClC1C(O)C(O)C(OC1CO)O[C@@]1(OC(CO)C(O)C1O)CO,OCC1O[C@@](C(C1O)O)(CO)OC1OC(CO)C(C(C1O)O)Cl,True
335,BrC1C(O)[C@@](OC1CBr)(OC1OC(CO)C(F)C(O)C1O)CBr,BrCC1O[C@@](C(C1Br)O)(CBr)OC1OC(CO)C(C(C1O)O)F,True
336,O1C(CO)C(O)C(O)C(O[C@H]2OC(C)C(O)C(O)C2O)C1Oc1cc(O)c(C(=O)CCc2cc(O)c(OCCC)cc2)c(O)c1,CCCOc1ccc(cc1O)CCC(=O)c1c(O)cc(cc1O)OC1OC(CO)C(C(C1O[C@H]1OC(C)C(C(C1O)O)O)O)O,True
337,O[C@@]1([C@@H]2[C@](CCC[C@]2(c2c1cccc2)C)(C(O)=O)C)C(O)=O,OC(=O)[C@@]1(C)CCC[C@@]2([C@@H]1[C@](O)(C(=O)O)c1c2cccc1)C,True
338,ClCC1OC(O[C@@]2(OC(CCl)C(O)C2O)CCl)C(O)C(O)C1O,ClCC1O[C@@](C(C1O)O)(CCl)OC1OC(CCl)C(C(C1O)O)O,True
339,OC(C(NC(=O)C)C=O)C(O)C(O)CO,O=CC(C(C(C(CO)O)O)O)NC(=O)C,True
340,O1[C@@H](OC2CC[C@]3([C@@H](CC[C@]4([C@@H]3CC[C@@H]3C5=C[C@](CC[C@]5(CC[C@@]34C)C)(C(O)=O)C)C)C2(C)C)C=O)C(O[C@@H]2OC(C(O)=O)C(O)C(O)C2O)C(O)C(O)C1C(O)=O,O=C[C@]12CCC(C([C@@H]1CC[C@]1([C@@H]2CC[C@H]2[C@]1(C)CC[C@]1(C2=C[C@](C)(CC1)C(=O)O)C)C)(C)C)O[C@@H]1OC(C(=O)O)C(C(C1O[C@@H]1OC(C(=O)O)C(C(C1O)O)O)O)O,True
341,O1[C@@H](OC2CC[C@]3([C@@H](CC[C@]4([C@@H]3CC=C3[C@@H]5C[C@](CC[C@]5(CC[C@@]34C)C)(C(O)=O)C)C)C2(C)C)C=O)C(O[C@@H]2OC(C(O)=O)C(O)C(O)C2O)C(O)C(O)C1C(O)=O,O=C[C@]12CCC(C([C@@H]1CC[C@]1([C@@H]2CC=C2[C@]1(C)CC[C@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)(C)C)O[C@@H]1OC(C(=O)O)C(C(C1O[C@@H]1OC(C(=O)O)C(C(C1O)O)O)O)O,True
342,O1C(C(O)=O)C(O)C(O)C(OC2OC(C(O)=O)C(O)C(O)C2O)C1OC1CC[C@]2(C(CC[C@@]3(C2CCC2C4=C[C@@](CC[C@@]4(CC[C@@]23C)C)(C(O)=O)C)C)C1(C)C)CO,OC[C@]12CCC(C(C1CC[C@@]1(C2CCC2[C@]1(C)CC[C@@]1(C2=C[C@@](C)(CC1)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OC(C(=O)O)C(C(C1O)O)O)O)O,True
343,O1C(C(O)=O)C(O)C(O)C(OC2OC(C(O)=O)C(O)C(O)C2O)C1OC1CC[C@]2(C(CC[C@@]3(C2CC=C2C4C[C@@](CC[C@@]4(CC[C@@]23C)C)(C(O)=O)C)C)C1(C)C)CO,OC[C@]12CCC(C(C1CC[C@@]1(C2CC=C2[C@]1(C)CC[C@@]1(C2C[C@@](C)(CC1)C(=O)O)C)C)(C)C)OC1OC(C(=O)O)C(C(C1OC1OC(C(=O)O)C(C(C1O)O)O)O)O,True
344,O1[C@H](OC2CC[C@@]34[C@@H](CC[C@H]5[C@@]3(CC[C@]3(C)[C@]5(CC[C@@H]3C(C)[C@@H]3OC(=O)C(=CC3)C)C)C4)[C@]2(C(O)=O)C)C(O[C@H]2OC(CO)C(O)C(O)C2O)C(O)C(O)C1C(OC)=O,COC(=O)C1O[C@H](OC2CC[C@]34[C@H]([C@@]2(C)C(=O)O)CC[C@H]2[C@]4(C3)CC[C@@]3([C@@]2(C)CC[C@@H]3C([C@H]2CC=C(C(=O)O2)C)C)C)C(C(C1O)O)O[C@H]1OC(CO)C(C(C1O)O)O,True
345,O1[C@H](OC2CC[C@@]34[C@@H](CC[C@H]5[C@@]3(CC[C@]3(C)[C@]5(CC[C@@H]3C(C)[C@@H]3OC(=O)C(=CC3)C)C)C4)[C@]2(C(O)=O)C)C(O[C@H]2OC(CO)C(O)C(O)C2O)C(O)C(O)C1CO,OCC1O[C@H](OC2CC[C@]34[C@H]([C@@]2(C)C(=O)O)CC[C@H]2[C@]4(C3)CC[C@@]3([C@@]2(C)CC[C@@H]3C([C@H]2CC=C(C(=O)O2)C)C)C)C(C(C1O)O)O[C@H]1OC(CO)C(C(C1O)O)O,True
346,S1(OC=C(CC)C(=O)N1)(=O)=O,CCC1=COS(=O)(=O)NC1=O,True
347,S1(OC=CC(=O)N1)(=O)=O,O=C1C=COS(=O)(=O)N1,True
348,O1C(COC2OCC(O)C(O)C2O)C(O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1CC[C@]2(C(CC[C@@]3(C2CC=C2C4[C@@]5(CC(OC5=O)C(C4)(C)C)C(O)C[C@@]23C)C)C1(C)C)C,OCC1OC(OC2C(OC(C(C2O)O)COC2OCC(C(C2O)O)O)OC2CC[C@]3(C(C2(C)C)CC[C@@]2(C3CC=C3[C@]2(C)CC([C@@]24C3CC(C)(C)C(C2)OC4=O)O)C)C)C(C(C1O)O)O,True
349,O1[C@H](OC2CC[C@@]3([C@@H]4[C@](CC[C@H]3C2(C)C)(C)[C@]2(CC[C@]3([C@H](C2=CC4=O)C[C@](CC3)(C(O)=O)C)C)C)C)C(O[C@@H]2OC(C(O)=O)C(O)C(O)C2O)C(O)C(O)C1C(O)=O.N,OC1C(O[C@@H]2OC(C(=O)O)C(C(C2O)O)O)[C@H](OC(C1O)C(=O)O)OC1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@]1(C)CC[C@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C.N,True
350,Fc1ccc(cc1)CCNC(=O)C(N)CC(O)=O,NC(C(=O)NCCc1ccc(cc1)F)CC(=O)O,True
351,OC(=O)CC(N)C(=O)NCCC1CCCCC1,NC(C(=O)NCCC1CCCCC1)CC(=O)O,True
352,OC(=O)CC(N)C(=O)NC(Cc1ccc(cc1)C)C,CC(Cc1ccc(cc1)C)NC(=O)C(CC(=O)O)N,True
353,O(CC(NC(=O)C(N)CC(O)=O)C)c1ccccc1,CC(NC(=O)C(CC(=O)O)N)COc1ccccc1,True
354,Fc1ccc(cc1)CC(NC(=O)C(N)CC(O)=O)C,CC(Cc1ccc(cc1)F)NC(=O)C(CC(=O)O)N,True
355,o1cccc1CC(NC(=O)C(N)CC(O)=O)C,CC(Cc1ccco1)NC(=O)C(CC(=O)O)N,True
356,OC(=O)CC(N)C(=O)NC(CC1CCCCC1)C,CC(NC(=O)C(CC(=O)O)N)CC1CCCCC1,True
357,OC(=O)CC(N)C(=O)NC(CCCC)C,CCCCC(NC(=O)C(CC(=O)O)N)C,True
358,OC(=O)CC(N)C(=O)NC(CCC(C)C)C,CC(CCC(NC(=O)C(CC(=O)O)N)C)C,True
359,O(CCC(NC(=O)C(N)CC(O)=O)C)CC,CC(NC(=O)C(CC(=O)O)N)CCOCC,True
360,OC(=O)CC(N)C(=O)NC(CCCCCC)C,CCCCCCC(NC(=O)C(CC(=O)O)N)C,True
361,OC(=O)CC(N)C(=O)NC(Cc1ccccc1)CC,CCC(Cc1ccccc1)NC(=O)C(CC(=O)O)N,True
362,OC(=O)CC(N)C(=O)NC(Cc1ccccc1)(C)C,NC(C(=O)NC(Cc1ccccc1)(C)C)CC(=O)O,True
363,O(C(=O)C(NC(=O)C(N)CC(O)=O)CC1CCCCC1)C,COC(=O)C(NC(=O)C(CC(=O)O)N)CC1CCCCC1,True
364,O(C(=O)C(NC(=O)C(N)CC(O)=O)CCCC)C,CCCCC(C(=O)OC)NC(=O)C(CC(=O)O)N,True
365,O(C(=O)C(NC(=O)C(N)CC(O)=O)CCC(C)C)C,COC(=O)C(NC(=O)C(CC(=O)O)N)CCC(C)C,True
366,O(C(=O)C(NC(=O)C(N)CC(O)=O)CCCCC)C,CCCCCC(C(=O)OC)NC(=O)C(CC(=O)O)N,True
367,O(C(=O)C(NC(=O)C(N)CC(O)=O)CCCCCC)C,CCCCCCC(C(=O)OC)NC(=O)C(CC(=O)O)N,True
368,O(C(=O)C(NC(=O)C(N)CC(O)=O)CCCCNOC(=O)C)C,COC(=O)C(NC(=O)C(CC(=O)O)N)CCCCNOC(=O)C,True
369,O(C(=O)C(CC(NC(=O)C(N)CC(O)=O)C(OC)=O)C)C,COC(=O)C(NC(=O)C(CC(=O)O)N)CC(C(=O)OC)C,True
370,O(C(=O)C(NC(=O)C(N)CC(O)=O)C(O)CCC)C,CCCC(C(C(=O)OC)NC(=O)C(CC(=O)O)N)O,True
371,O(C(=O)CCCNC(=O)C(N)CC(O)=O)C,COC(=O)CCCNC(=O)C(CC(=O)O)N,True
372,S(CC(NC(=O)C(N)CC(O)=O)C(OC)=O)CC,COC(=O)C(NC(=O)C(CC(=O)O)N)CSCC,True
373,S(CC(NC(=O)C(N)CC(O)=O)C(OC)=O)CCC,CCCSCC(C(=O)OC)NC(=O)C(CC(=O)O)N,True
374,S(C(C)(C)C)CC(NC(=O)C(N)CC(O)=O)C(OC)=O,COC(=O)C(NC(=O)C(CC(=O)O)N)CSC(C)(C)C,True
375,O(C(C)(C)C)CC(NC(=O)C(N)CC(O)=O)C(OC)=O,COC(=O)C(NC(=O)C(CC(=O)O)N)COC(C)(C)C,True
376,Oc1ccc(cc1)CC(NC(=O)C(N)CC(O)=O)C(OC)=O,COC(=O)C(Cc1ccc(cc1)O)NC(=O)C(CC(=O)O)N,True
377,O(C(=O)C)CCNC(=O)C(N)CC(O)=O,CC(=O)OCCNC(=O)C(CC(=O)O)N,True
